sentence	label
@ kanhaiyakumar Deshdrohi kutte bhokne lage hai ye sab chor hai inki baato ka bharosa mat karna Inhe laato pairo se … https//t.co/21jf7Yrf8j	negative
Log kahenge ye west indies ne Kiya .. par mujhe to ye Amit Shah ka hi effect lag Raha hai .. pure Pakistan ki hawa tight ho gayi ...# PAKvWI 	negative
@ ZeeNewsHindi Congrees sp bsp sab bikau hai lagta iss liye itni kimat lag rahi hai inki bjp walo ko kyu koi nahi kh … https//tco/0r3tSy60LD	negative
@ INCIndia Congress party samaj hi nahi rhi ki jab tak Gandhi parivar hi party ka president banta rhega tab tak jant … https//t.co/bCMyTS4vWZ	negative
@ kaneezsurka @ arc _ of _ descent @ DurexIndia You can keep this as a tag line for TGFGS Yay kiska dildo hay !!! 	negative
@ The _ Indic Islam ki wajah se . Usko Masjid jaane wala chahiye tha uske maa baap ko kuran padhne wala chahiye tha .… https//t.co/lmIyZ1A96w	negative
@ tvsmotorcompany Company doesn't have any separate kit for non abs Apache ? Bad news disappointed Not even a year … https//t.co/BqWJDcSieP	negative
Log salman sarukh chhor modi ban rahe hai ye garv ki baat hai ki jo log politicians ko jhuta bolte the wahi ab poli … https//t.co/0YopOSBTzJ	negative
@ RavishKumar _ @ RavishKumarBlog @ ravishndtv @ ndtvindia @ ndtv Ye TV vale ka bap bada harai kutta hai jab se bjp s … https//tco/BuxCEKbhVC	negative
@ golirok @ BTS _ twt Allah ap ko maaf nahi karay ga @ BTS _ twt jungkook 	negative
Mr . Narender Modi ji aap hum garibo ke liye Jo ye balance h bank m us minimum bank balance ke wajah se hum garib l … https//t.co/ETgRbT49PW	negative
@ rssurjewala Ye video bahut viral ho raha h aajkal Apni party k baare me socho faltu ki bakwas kar k ye durdasha h … https//tco/99BlHYU5XL	negative
@ MamataOfficial Ek din sabko jana hai Aapko bhi jaane k baad desh achhe se yaad kare aisa kaam kare Sirf Ram ka n … https//t.co/VRVyVh43nw	negative
@ Shailes36598585 @ BoduBD4452 Beta mai aa gaya .. Mai thora busy kiya ho gaya sale aapas me hi raatbhar marwane lag g … https//t.co/hkACc37iVk	negative
@ officiallArth _ @ Ad _ the _ idol Bc original kon sa hai zaraa google kr ke dekh bc btw mujeh google kr ne k zaroorat nh … https//t.co/7lNFh37jlz	negative
@ razi _ haider Bhai Jan Pakistan ki aaisi performance dekh kr aaithsham sir ki tbiyt na bigad jaye unhe World cup kht … https//t.co/tnhyuODw6t	negative
@ SushmaSwaraj What wrong wd modi & shah ...? Bjp ke bure din aane wale hain ... Party now moving towards Tanashahi ... T … https//t.co/jVSaloOi3I	negative
@ Mahende67015515 Farzi rashtrawad h aapka Jo din me dharti ko 5 bar matha lgata h usse zabrdsti nhi bulwa sakte U … https//tco/6wQf6hD5Rf	negative
@ WFRising @ TOIBengaluru Bangalore ka satyanaash Kiya hua hai Present govt . ne ... pata nahi lab jaayegi ye Corrupt govt . 🤔🤔 ☹️🤔☹️🤔☹️🤔 	negative
Bharat ke kisan ki buri halat hai sarkar Koi jor nahi de rahi sarkar ko kewal bhoot se kisano ki buri halat hai https//tco/mptvY75hja	negative
@ sherryontopp Hunar to Modi ka bol raha he tu kitna chilata tha tere ko yaad he ki nenhi ek interview pe Ancor ko … https//t.co/wQESCT5YzZ	negative
@ MaleehaHashmey @ Asheesh39429803 @ narendramodi @ ImranKhanPTI Lol ... Pakistan only knows how to grow on terrorism an … https//t.co/t2sYGjJZm2	negative
Congress ' biggest mistake was complete mishandling of Rafale The 3 jokers ' acrobatics in SC was disastrous Not ba … https//tco/KwvOgDr4lE	negative
@ P _ K1351 @ Neera79015375 Zindagi ki Raah mein Milte hai log kai .... Bante Humsafar par Nahi Banta saathi koi ....✍️ 	negative
Wow this is so sad 😭😭😭 I don ’ t ALIKA like dat https//t.co/3nOotILGZa	negative
@ rohitsharmawpg @ asadowaisi @ narendramodi What a shame what a shame na kro yeh Narendra modi is third child Wala j … https//t.co/OjSrf7ChPg	negative
@ Prof _ Hariom @ JKgrievance Who is BIJLI mantri People dont pay bills in Kashmir whereas people of jammu pay more than they get . 	negative
@ amjedmbt @ bandisanjay _ bjp @ cpkarimnagar @ TelanganaCMO @ KTRTRS @ KTRoffice @ TelanganaDGP Musalman ke naam pe kalank … https//t.co/WrLhJX1EZo	negative
@ Sunju _ Mishra To phir bjp ke leader vikas ke bare me kyon ni batate unhe to sirf bhart mata ki jai kahte pirte hai … https//t.co/Ab8g63Oygj	negative
@ kunalkamra88 @ Swamy39 ISS ko @ BJP4India wale doglepan I alawa kuch bhi nahi karenge . 	negative
RT @ UAAPconfessions Love looks good on Maddie !!! Ako lang ba yung sobrang masaya kasi may zolo sya ? Before with the past Z medyo lowkey s … 	neutral
Ye Ye ..... ye ??????? We gonna start another June on a sour note ? Uhhhh yes no yes ...... no ( yes ) 	neutral
@ zWffFY9JGklElA1 @ Min _ Of _ Lyching @ thakurdadu089 @ manakgupta @ OfficeOfKNath Mein kahna nae chahta qki mere Yaha btay … https//tco/JWSdvvomt8	neutral
~ Caring . ~ Bohot Jyada Caring . ~ Courier wale bsdk ke sign bhi khud hi krlete h mera . 	negative
@ AliHZaidiPTI @ SarfarazA _ 54 What nonesense ... Kabhi baymani per bani team kamiyab nahi ho sakti ... Jo log apnay liy … https//t.co/al1WFCUTYy	positive
@ imVkohli Best of luck @ imVkohli sir World Cup ke liye bhot bhot subhkamnaye 	positive
Yes . Great dialogues in that one . Also Chupke Chupke over Chhaddabeshi . All except R . G . V . Ke Sholay -) https//t.co/MHCBkX0SnG	positive
@ mangeshkarlata Desh bhakti baat wahi samajh sakte hai jo khud deshbhakt Wo log to sirf Bharat tere tukde hong … https//tco/rMdZSiwSGT	negative
Pakistani team ne 105 % effort ki Aagey Allah ki marziiiiiiiiiiiii 😩😫😖😣🥺 # PAKvWI # WIvPAK # CWC19 # WeHaveWeWill 	positive
@ Hussain _ NSharif @ MaryamNSharif Kiya tum apne baap ki oulad nahi .?? Kyun usy bay yaro madadgar chora hua . Kiya wo t … https//t.co/E1mrLMGH5c	negative
@ TheVijayMallya @ YouTube Are Tu aa rha h ki nhi Wo modi phir se PM ban gya Chupchaap aaja sidha sidha Vrna mo … https//tco/iQbN2nsr2S	neutral
@ AAPVed @ Ankita _ Shah8 Bhadve ye photo elections se pehle ki he .. jyada gyan mat baat 	negative
@ RahulGandhi WADRAAAA NO TO BAS JAMEEN LI HAI--KISANO KO PAISA NAHI DIYA-AB JI NE FILM INDUSTRY NO 1 TAK PAHUNCHAYI … https//tco/U3zr9OCvJT	negative
Dusting wali safai aapke hafal kharab kardeti hai aur koi exercise bhi nahi hoti . That sucks . ive gained weight an … https//t.co/BOH9O2oeTp	negative
@ sanjaynirupam Ab to shamajh jaye Rahul Gandhi kis baat k liye udash hai wo evm jeeta hai modi nahi 70 % log khush na … https//t.co/EJx4MLtr14	negative
@ Sunita _ Sharma1 @ sardanarohit @ Kavita _ Sharma4 SUNITA JI KAL JAB EVM KI SEAL TUTEGI TO JYADA DARD GODI MEDIA KE ANCHOR KO HOGA 	negative
Narender modi ji ko pure bhumat se jeet par bhut bhut bdhayi https//t.co/6AAUDuTxbp	positive
@ Ahmedshabbir20 Accha kiya Invite nai kiya Most corrupted party in indian history Good politics from @ BJP4India Well done 	negative
RT @ Meetinsan107 # TheGiftOfEducation Volunteer of Dera Sacha sauda sirsa open free coaching center for needy people @ gurmeetramrahim http…	positive
@ Pavancharan24 @ NaaIsm @ vekuvakiranam I believe this is not fake . Let's fight for a cause not the flaws . Please bhaiyya . 	neutral
@ rssurjewala Vote pe dhayan de en sab bato se vote nahi milta Hindu Muslim caste pe dhayan de Bina vote bank ke … https//tco/3RB9zsZ4M3	neutral
RT @ MbVk18 Pakistan WC start hone se Pehle bol Raha tha Sab match Aise khelenge jaise India ke Against khelte h Gaand main se hawa nikal … 	negative
lanat on your views and also upon u 1000000 times may u feel better now Hypocrate https//t.co/1xmdKcJvl7	negative
Mahoday bahut bahut badhai jai hind Jai jawan Jai Kisaan azaade hind manish fauji Gareebo ke khoon paseene ki k … https//t.co/vsaUq8UyIx	positive
@ TheSamirAbbas Hadd hai ye ladki pagal hai . Pagal ka arth hai mentally disturbed . Ranchi ya agra 	negative
@ AnushkaSharma @ Sukhbir _ Singer @ imVkohli Bus ab hamari team jitegi hi Kyonki Anushka and Sukhnir Dual ??? God bless all 	positive
RT @ iamrajeshburman Watch # BhabijiGharParHai exciting episode on 3jun-5jun . Its Sir Salman Khan Special # Bharat at # Bhabiji with his # Madam … 	neutral
@ AsliVikrant007 @ Fake _ Acc18 @ vikrantgupta73 @ CricTalk Yeh kaunsa Naya Pokemon hai ? 	neutral
@ SureshChavhanke Abe kutte ki sakal k musalmaan ki wazah se tere ghar ki roti chal rhi hai tere andar dam hai toh 5… https//tco/2DjVQYvT8y	negative
RT @ is _ salsu Not happy with appointments so far all I see is Men getting appointed . What about women ? Women ain ’ t good as SSGs ? I ’ m watch … 	negative
Bhale hi India or Pakistan k beech cricket world cup ka match ho lekin dekhunga to m # JCBkiKhudaai hi So much fun … https//tco/xL6H2UYKiv	neutral
@ asif _ na88 Loru singh tera bap jo brt peshawer par laga raha hai vo teri maa k phudday ki kamayi hai ya baap ki gand ki ? 	negative
@ BeingSalmanKhan It means sidhi sadhi ladki best couple 	positive
# NoTobaccoDay Tambaku par chetavni likhi hoti hai hi ki ise khane se cancer Hota Hai lekin Sarkar eyes band karane … https//t.co/DY828ztz8q	negative
RT @ khannargt The only thing that i want in my life is to see you happy and always smile 💛 Love you to the moon and back J .💘 # repost cuz i … 	positive
RT @ anjaliicreation Bilal - yeh sab mujhpr rely kar rahe hai D fahad Abb toh saari industry tumpr rely karegi beta our boy making us … 	negative
RT @ DeepStateExpose @ realDonaldTrump GRAB A COPY OF MY CRITICALLY ACCLAIMED #1 BEST SELLER ' HISTORY OF THE DEEP STATE '!!! Ebook format i … 	positive
RT @ Being _ Zeeshan09 Handsome Hunk 😎🔥💪🏻 @ BeingSalmanKhan Bhaijaan Masha Allah Zabardast Fantastic Mind Blowing Awesome Bhaijan 👌♥♥🔥 # Bh … 	positive
RT @ UrvashiJaiswal7 Bin tere bin tere bin tere koi kharish h hawaon mein bin tere Please @ justvoot @ anupkofficial bring them back together … 	neutral
Narendra Modi Ji Badhayi Ho ... Varanasi ka niwasi hu Aur Hamare ilake ka ek sadak Kafi din se nahi ban Raha hai kr … https//t.co/XGSn8jIpCz	neutral
RT @ Qasimalitariq soch raha hu is baar uski birthday par gift me ek plastic ka dil de du usse khelti bhi rahegi aur tootega bhi nahi . 	negative
@ Itz _ aziz __ Congress ne ye nirnay liya hai ki anchor agar insaan ho to jae Bhokne wale kutte ho jaise ki Amish sad … https//t.co/uoplZP0NPo	negative
Time main aya tha tm pubg khel ri the https//t.co/nvWZsU6ibU	neutral
@ Kasheer _ suneel Poora khandan terrorist hai aur ye khud khujliwala kutta 😒 kutto plz maaf karna tumhari insult krne … https//t.co/AG0B6A3XFw	positive
Jab tak Ramji k charno me girkar mangoge nahi paoge nhi ! Bhole baba ne hath khde kar liye Main unke khne pe nhi … https//tco/fMEP7RdPbS	negative
RT @ trulybbh Soompi Award 2019 Best variety show Busted ! Best Idol Actor Sehun Best soundtrack Live OST Best couple Kyungsoo & N … 	negative
@ smritiirani ji bahut bahut subhkamnaye ! hope you scale new heights in near future . # CabinetAnnouncement2019 	negative
@ RubikaLiyaquat Rubika Di Umar mein aap se kaafi chota hun Par I am a big fan of yours Kabhi naseeb ne chaha to … https//tco/n6lEWZEr56	neutral
Yr 90 k dor ka ek song ha jis ma Adnan Sami na Mujahid k part play keya tha . Adnan Sami ka wo song yad ha to zaror … https//t.co/GTKLZQ3sG2	neutral
@ RTforINC @ yadavdimples Mp chunav me evm ne jitaya janta to Congress ko vote Kiya tha 	neutral
@ Jessicalynn _ PhD You ’ re awesome !! Much love and hope to see APSA ! 	positive
Bhai sree Narendra Modi ji aapko hamari or se bahot bahot badhai ab AAP ko mandir or Dhara 310 ka kaam karna he or … https//tco/hMrRyKZiBc	neutral
@ Ustadjii oye hoye nikey dar eh te seedhi chaper hi hai ve tere moo te . main te sun v nahi sakda ab kahin abey se … https//t.co/sPJ739l3BN	positive
@ Megha94507473 Reminds me famous dialogue of Welcome movie Le Saudi Arabia - 4-5 billion Kya tera baap chood ke Gaya tha ya Teri maa ? 	negative
Humare desh k bachoon ko aboard jane ki jarurt hi kyun padhegionly for good job good salary . Isn't India worth tha … https//t.co/ptLo6jboxi	negative
@ yadavdimples @ RahulGandhi BJP wale to bunglow se chori ki hui nal ki tuti wale ko v nikala tha ... sabke achche din aayenge ... 	positive
@ nehapant19 @ News18India @ sambitswaraj @ GargaC You can't get Ram by Chanting Jai Shree Ram ...... Ram ko Samjho .. Kri … https//t.co/dtdrR2zNIL	negative
@ Kingsahab786 ye government kya kuch nahi kar sakti ye tumhare bhejeme nahi aayega ..... tum soch bhi nahi sakte ye s … https//t.co/kdg9GcF1Qc	negative
@ Lelo _ na I love it sm 😂 a gone gal 🤣🤣 	positive
@ Chatterj1Asking Ab ye kisne afwah failayi h ki computer baba # modi k silent supporter the aur @ digvijaya _ 28 k hi p … https//t.co/az68d2Vz38	neutral
@ MediaCellPPP @ KiranAl39877625 ye khusra Pakistan py hamla krny walo ki fevour krta h Qoom ko Sakht Nafrat h is se 	negative
I really have to take a boat to get home out here 🤣 Damn I just want to sleep 🤧 	neutral
RT @ Omojuwa Thank you June . Thank you for all the great news . Now go ahead and be the best June ever ! 💜💙❤️ 	positive
RT @ uqkhan Saving one life saves humanity ! A + blood 6 donors ki fori zarurat hay 29th may ( Wed ) raat 9 bajy se pyhly chahye For bypas … 	positive
@ narendramodi adarniya MODI JI apko ek bar fir NEW INDIA ki kaman sambhalne k liye apko HARDIK SHUBHKAMANYE .... in 5… https//t.co/DlrF0wSl4v	positive
@ narendramodi Manniy narendr modi ji ko dusri bar shapth lene ki anant shubhkamnae i hope ap agle 20 salo tak … https//tco/RbTQvivy8Q	positive
@ umair __ 56 @ seebi17 Ggggg bilkul ! 😂😂🙏🙏 Meri characteristics btaa dyna bajii baad my bura na many 😂😂😎 	neutral
NAHI CHHODNA CHAHIE KYONKI AGAR CONGRESS MUKT BHARAT LANA HAI TO INKA CONGRESS KA ADHYACHH HONA JARURI HAI https//tco/Swpd6mOjL8	neutral
@ DEVENDRACHATUR1 hope soo sir .. aapka gyan is marvelous 👌 	neutral
@ Nawab _ ZaDa _ Here @ Syedees @ itx _ Bilal _ @ Acid _ 6969 Likhna to sekhly teesri jamat fail 🤣😈🔥 	neutral
@ manakgupta Dear manak dont insult modi ji this is wrong data Kya kami rakhi hai unhone tumhe palne ki Namak ka khyal rakho 	neutral
@_ Mansoor _ Ali mansor tu bi lafafa leta he main app ko ke ra ho ye Tweets maro tu meri baat nhi sun ra Pakistan ke w … https//t.co/SGM5TliksD	negative
# HappyBirthday Cute Sweet Lovely Pretty Nd Beauty Queen # JenniferWinget ! I Hope Aj Ka Din Tumhare Liye Khushiyo … https//t.co/oDZA9j9VZz	positive
South Africa Ki bowling India 🇮🇳 ke sath hi chalegi kya 🤔🤔😀 # SAvBAN # CWC19 	neutral
@ DeepsUnique3434 @ narendramodi Sir apko bolna chata ho ke apna election ma modi jig ko ram ka bhai lashman ka sat d … https//t.co/twGyEJpsRO	neutral
@ smritiirani @ TajinderBagga @ MODIfiedVikas Jai Shri Ram ..... My parents are big fan of yours ... Since kyunki Saans … https//t.co/1YMoqUZmLk	neutral
Live Urdu # FridaySermon delivered by the head of Ahmadiyya Muslim Community Hazrath Mirza Masroor Ahmad 	neutral
Sir ji 2007 world cup middle order me batting krne ka chance mila us time apka experience aur feeling Kya thA # SachinOpensAgain 	neutral
Aap Sirf Gandhi Parivar Par Kyun Bolte Ho Aur BJP Mai Kya Parivarwad Nahi Hai ? Unke liye Kyun Nahi Bolte Ho ? Kya … https//t.co/4X9SXeJBXy	neutral
@ baeyonsi No mind them jare but you fine sha o https//tco/AKTnPiKcGq	neutral
@ betterpakistan Teri maa ne bhi tujhy PhD karwai thi yad hai Special Corruption Group ki . Bohot Beghairat qisam ke … https//t.co/KotqYIDJqJ	negative
@ abdulla05442160 ji bilkul abdullah ji zarur dua krungi ..... allah sb khair krne wala hai ..... jazakallah 	neutral
RT @ wunderbarfilms We love you back 500M + guys ❤️ We are speechless by the way you guys showered love on our # RowdyBaby . We mean it . Much … 	positive
@ Stylix15 Modi sb bhi kry gy support tension lyny ka nai deny ka or Chany khany ka great words by Dr Murli Parsad Sharma 😂 	neutral
@ RanaAyyub @ PostOpinions Take care bibi ! Allah khair ! No more stupidity will be tolerated now ! Bismillah ! Amitbhai ki Jai ! 	negative
Ran into your brother tonight man ... hes doing well for himself and his family . He ’ s moving to Oklahoma can you bel … https//t.co/kfgwtD2XaG	negative
@ shahid _ siddiqui Janta ne Pragya ko chuna hai Ab Shahi Suvar Boforswale bhi kuch ukhaad nahi sakte 	negative
Hello @ unlimapps can you mod gaana music app . There is no mod for iOS 	negative
@ KapilSharmaK9 congratulation for this award Love you so much Hame laugh kerne ke liye @ akshaykumar … https//tco/mlpJV3ykii	positive
@ MrsAnjumara jaise log jab jab Nawaz Sharif k paas se guzarte thay to WO naak band ker leta tha ... Is bechari ko to … https//t.co/OLDHpliCzE	neutral
@ ZeeNewsHindi What's wrong please explain zeenews hindi . Bhakat prahlad bhi to usi family se belongs kartha tha . And holi ka bhi . 	positive
RT @ sharmaprachi61 Hai Sabse Super Modi Hai Sabse Uper Modi # DeshKaGauravModi # ModiAaGaya # Namo _ Again # ModiReturns https//t.co/8mDjLfD…	neutral
Kya Sarfraz Ahmed ki performance bhi ek reason he Pakistan ke losing streak me ? And kyu itne back to back kharab p … https//t.co/5jqePt65S6	neutral
@ AmitShah @ narendramodi Congratulations Sir we proud of you .. Aap pr pura jakeen hai .. aap bohat achaa home minister Honga .. ) 	positive
@ peta Then what the fuck are we gonna eat cereal with fucking water ? 	negative
RT @ Bhuwane18236211 Modi ji ki appeal pr 1crore se adhik logo ne gas subsidi chhodi Kya Modi ji ki appeal pr des ke 88 % crorepati sansad D … 	neutral
@ AamAadmiParty @ ArvindKejriwal Sahmgam vihar aap vidhayak is soo very bad celection on your next vidhayak 	negative
RT @ zarrarmalik Super Hilarious but True Reality of these NOORA HARAMKHOR FAMILY 🤣😀😜😀 @ ImranKhanPTI @ ZaidZamanHamid @_ GhulamMustafa _ @ abasi … 	neutral
@ niraj __ dwivedi @ yogrishiramdev arre baawle teri hi aankhein band thi lagta hai 2 saal se ... twiitter check kar le b … https//t.co/tcy2MP5wjv	neutral
@ Sa20 _ 15 @ JalalQazi Yeh kam uae main koi nai kr sakta q ke yahan " danda " chalta hai govt employees to traders to a … https//tco/MMfPhwj1hY	positive
RT @ armyindonesiaa2 Lagu yang dinyanyikan saat Soundcheck Wembley Concert hari ini adalah - Best of Me - Mic Drop - Fake Love Masih ter … 	positive
@ RJDforIndia Avi bhi samajh mae na aaya tho party band ho jayegi ... Socho kyo hare .. Ye nahi ki dusra kyo jeet raha … https//t.co/gMh7IvnHaK	neutral
RT @ Naveen _ Skfc Good Morning Cute @ Siva _ Kartikeyan Annaa 💕😍🤗 Happy Sunday Annaaaa 😁😁 https//t.co/go4afvwOVh	neutral
